期間,亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%)
2011M04,"557,952",12.87,"19,101,475",22.11,"404,810",17.26,"13,811,363",26.82,8,300.00,258,239.47,0,--,4,--,25,66.67,867,84.47,"7,619",--,"259,949",--,"3,402",37.62,"116,469",48.86,698,33.97,"23,828",45.10,0,--,0,--,0,--,0,--,101,90.57,"3,462",108.18,62,"1,966.67","2,112","1,873.83","1,680",38.50,"57,531",49.84,56,47.37,"1,918",58.38,114,442.86,"3,899",480.21,9,-65.38,296,-64.08,"106,201",6.69,"3,635,784",15.42,"3,517",-12.79,"119,977",-5.71,"12,331",53.64,"422,142",66.21,"13,469",92.83,"459,550",108.56,"12,500",42.73,"427,950",54.41,"17,073",8.26,"582,499",17.09,"47,673",6.72,"1,632,077",15.45,"124,499",-5.36,"4,247,658",2.35,135,31.07,"4,637",41.93,286,921.43,"9,771","1,006.57",59,0.00,"2,015",8.51,76,--,"2,584","258,300.00","34,553",28.85,"1,182,912",39.39,"47,767",25.50,"1,629,705",35.73,2,100.00,76,261.90,0,--,0,-100.00,8,100.00,266,98.51,166,690.48,"5,675",740.74,648,-46.67,"22,189",-42.29,35,-33.96,"1,207",-27.85,"219,712",6.10,"7,521,821",14.79,"113,880",35.73,"3,885,348",46.80,"19,694",18.06,"674,210",27.72,"20,177",19.02,"688,383",28.72,396,42.45,"13,543",53.76,180,7.78,"6,145",16.47,31,63.16,"1,070",78.93,3,0.00,114,35.71,"1,452",50.00,"49,709",62.34,"1,425",598.53,"48,615",654.31,"19,225",20.99,"658,166",30.89,"6,296",4.41,"214,806",12.92,0,--,0,--,0,--,0,--,"38,762",49.13,"1,327,024",61.34,"19,921",13.22,"679,658",22.45,710,24.78,"24,308",34.89,388,506.25,"13,240",552.22,0,--,13,--,67,-31.63,"2,289",-26.26,"15,140",12.85,"518,313",22.08,"10,322",26.26,"352,164",36.55,0,-100.00,7,-77.42,0,--,0,--,6,-33.33,201,-32.55,0,-100.00,0,-100.00,"23,378",14.26,"800,337",23.61,"3,853",33.69,"131,469",44.61
2011M05,"550,890",-4.41,"19,214,869",5.03,"421,582",6.90,"14,653,465",17.41,3,50.00,105,110.00,0,--,1,--,21,40.00,722,49.17,4,--,128,--,"2,753",19.28,"96,027",31.08,104,26.83,"3,611",38.83,0,--,2,--,0,--,0,--,67,28.85,"2,345",42.21,1,-75.00,36,-74.47,"1,573",6.64,"54,854",17.17,46,39.39,"1,591",50.66,71,162.96,"2,463",185.40,11,-15.38,375,-10.93,"100,047",-12.70,"3,489,603",-4.08,"4,605",1.95,"160,073",11.97,"14,257",43.89,"497,268",58.09,"9,683",25.09,"336,554",37.39,"15,440",8.52,"538,524",19.22,"20,557",23.38,"714,520",35.52,"45,100",-8.67,"1,573,065",0.35,"130,407",-9.92,"4,532,744",-1.06,171,0.59,"5,960",10.64,241,703.33,"8,376",796.79,1,-98.08,42,-97.47,126,--,"4,392",--,"29,306",-0.13,"1,022,183",9.73,"51,299",24.42,"1,783,069",36.66,1,0.00,49,16.67,0,--,0,--,8,-72.41,292,-67.81,29,141.67,994,170.11,673,-45.02,"23,457",-39.65,65,0.00,"2,248",8.76,"220,887",-7.02,"7,704,478",2.16,"120,363",17.02,"4,183,611",28.53,"17,156",1.33,"598,407",11.34,"20,935",-7.78,"727,673",1.30,283,-10.44,"9,887",-1.39,173,127.63,"6,010",149.90,12,-25.00,433,-15.43,3,-25.00,119,-4.03,"1,350",10.20,"47,100",21.15,"1,431",562.50,"49,725",628.89,"14,907",-21.80,"519,936",-14.09,"6,937",-0.40,"241,132",9.40,0,--,0,--,0,--,0,--,"41,390",0.25,"1,443,675",10.15,"24,003",19.95,"834,297",31.75,770,15.96,"26,845",27.42,58,-6.45,"2,024",3.11,0,--,11,"1,000.00",436,134.41,"15,169",157.28,"16,515",10.94,"576,037",21.89,"13,030",28.59,"452,912",41.25,0,--,4,--,0,--,0,--,2,-95.65,58,-96.03,0,-100.00,0,-100.00,"28,113",30.78,"980,571",43.69,"3,981",21.48,"138,359",33.40
2011M06,"491,375",-2.99,"17,085,357",8.75,"386,723",1.72,"13,400,022",13.99,1,-66.67,49,-51.96,0,-100.00,0,-100.00,33,120.00,"1,153",147.96,"3,747",--,"129,825",--,"2,338",46.13,"81,280",63.77,76,-85.71,"2,641",-83.96,0,--,17,--,0,--,0,-100.00,49,-45.56,"1,718",-38.77,131,147.17,"4,554",176.33,"1,665",17.83,"57,876",32.09,70,180.00,"2,433",216.38,33,94.12,"1,142",118.36,23,109.09,813,133.62,"92,107",-12.14,"3,202,595",-1.51,"3,858",-0.41,"133,662",11.58,"10,859",9.15,"377,588",22.36,"6,181",23.74,"214,176",38.67,"10,267",-21.85,"356,998",-12.40,"19,744",65.40,"684,122",85.34,"41,545",-9.22,"1,444,524",1.77,"131,174",-7.20,"4,545,194",3.99,127,20.95,"4,413",35.62,151,179.63,"5,223",214.83,66,"2,100.00","2,303","2,135.92",0,--,2,-66.67,"28,001",-0.12,"973,605",11.97,"41,865",-1.17,"1,450,625",10.74,1,-50.00,47,-9.62,1,--,25,--,4,-60.00,134,-58.77,20,-55.56,708,-49.28,651,-34.11,"22,629",-26.18,47,-14.55,"1,615",-5.67,"191,783",-3.84,"6,668,402",7.79,"105,583",8.03,"3,658,470",21.06,"17,492",14.61,"608,208",28.48,"20,701",-2.32,"717,282",9.46,329,8.58,"11,431",21.68,217,64.39,"7,531",84.40,22,37.50,780,55.38,2,-50.00,70,-49.64,"1,004",-19.16,"34,900",-9.41,"2,232",30.37,"77,337",46.13,"15,857",4.80,"551,343",17.47,"5,958",4.23,"206,431",16.80,0,--,0,--,0,--,0,--,"36,590",3.10,"1,272,255",15.58,"17,911",-14.21,"620,633",-3.86,778,34.60,"27,058",50.89,47,-17.54,"1,627",-7.03,1,--,25,"1,150.00",375,9.33,"12,990",22.51,"14,869",4.33,"516,995",16.95,"11,506",8.89,"398,685",22.01,0,--,0,--,0,--,0,--,9,28.57,299,36.53,0,-100.00,0,-100.00,"24,879",32.16,"865,051",48.15,"4,522",39.40,"156,702",56.22
2011M07,"553,458",3.44,"19,217,351",15.26,"390,991",2.36,"13,529,144",14.02,2,-33.33,67,-15.19,0,-100.00,14,-99.48,5,0.00,170,1.19,93,--,"3,230",--,"2,263",37.82,"78,590",53.62,100,56.25,"3,474",75.54,0,--,0,-100.00,0,--,0,--,118,103.45,"4,113",125.62,0,-100.00,11,-99.46,"1,550",15.59,"53,822",28.80,60,39.53,"2,088",55.70,50,85.19,"1,750",109.33,34,-45.16,"1,175",-39.02,"104,764",3.74,"3,637,656",15.59,"4,069",-15.60,"140,806",-5.98,"11,227",10.64,"389,832",23.29,"2,823",-36.04,"97,692",-28.75,"11,957",-29.05,"415,157",-20.95,"19,580",31.70,"677,520",46.69,"48,359",-6.60,"1,679,126",4.07,"126,908",-6.99,"4,391,290",3.60,182,93.62,"6,322",115.69,128,116.95,"4,412",139.78,3,-95.16,113,-94.15,12,--,404,"10,000.00","33,531",12.25,"1,164,270",25.07,"43,917",5.85,"1,519,624",17.91,1,-50.00,27,-43.75,0,--,14,--,3,-75.00,93,-74.59,9,-65.38,322,-60.39,517,-21.79,"17,949",-12.92,55,22.22,"1,905",35.20,"217,621",3.03,"7,556,293",14.80,"112,378",16.33,"3,888,509",29.58,"20,257",23.26,"703,365",37.34,"23,146",-6.94,"800,890",3.65,342,28.57,"11,870",42.98,200,4.71,"6,920",16.40,23,-8.00,813,5.17,3,0.00,94,2.17,"1,107",15.07,"38,428",28.16,"1,475",514.58,"51,032",585.09,"15,255",-1.27,"529,674",10.00,"6,033",1.69,"208,760",13.26,0,--,0,--,0,--,0,--,"45,046",10.46,"1,564,109",23.08,"21,057",-18.56,"728,618",-9.29,805,12.12,"27,962",24.98,52,-25.71,"1,786",-18.00,4,--,141,"4,600.00",162,-49.38,"5,596",-43.64,"16,756",15.38,"581,824",28.57,"11,977",17.20,"414,428",30.54,1,0.00,33,3.13,0,--,0,-100.00,15,25.00,524,38.26,0,-100.00,0,-100.00,"21,683",2.72,"752,882",14.45,"4,647",40.05,"160,804",55.99
2011M08,"504,068",-3.66,"17,472,026",6.56,"397,887",-3.48,"13,744,022",6.72,7,133.33,255,200.00,0,-100.00,3,-86.96,32,255.56,"1,095",267.45,"3,892",--,"134,435","13,443,400.00","3,126",81.01,"108,340",100.17,294,245.88,"10,171",280.79,0,--,0,-100.00,0,--,0,-100.00,57,-22.97,"1,985",-14.77,119,240.00,"4,125",277.06,"1,403",13.51,"48,615",25.49,122,154.17,"4,229",184.21,34,183.33,"1,183",213.79,20,-51.22,694,-45.31,"97,872",-1.20,"3,392,440",9.28,"4,009",-0.55,"138,483",9.98,"9,743",-2.98,"337,711",7.31,"6,814",-22.21,"235,378",-13.99,"7,289",-15.28,"252,663",-6.30,"17,443",0.63,"602,524",11.27,"42,879",-18.02,"1,486,284",-9.33,"128,528",-14.92,"4,439,666",-5.92,165,28.91,"5,724",43.21,148,"1,245.45","5,124","1,425.00",69,60.47,"2,394",76.03,71,162.96,"2,443",192.93,"30,191",3.57,"1,046,465",14.55,"41,729",-16.15,"1,441,400",-7.29,4,0.00,146,24.79,0,--,7,250.00,7,16.67,228,12.32,23,27.78,812,47.91,327,-63.01,"11,347",-59.04,61,27.08,"2,121",40.28,"208,064",-2.50,"7,211,931",7.84,"112,376",9.24,"3,881,718",20.78,"16,559",-1.86,"573,971",8.55,"22,457",5.71,"775,705",16.89,279,26.82,"9,670",40.55,314,19.85,"10,862",32.48,24,9.09,824,18.39,3,0.00,91,-8.08,"1,199",22.85,"41,559",35.85,"1,103",320.99,"38,093",365.40,"12,542",-20.33,"434,736",-11.87,"6,084",-4.05,"210,165",6.09,0,--,0,--,0,--,0,--,"36,622",4.54,"1,269,400",15.63,"21,794",1.34,"752,797",12.05,673,14.07,"23,340",26.28,57,-56.82,"1,967",-52.23,3,--,95,--,360,2.86,"12,446",13.72,"16,359",11.31,"567,037",23.11,"11,459",-0.84,"395,814",9.64,0,-100.00,2,-99.01,0,--,0,--,13,-69.05,458,-64.82,0,-100.00,0,-100.00,"18,517",-17.03,"641,832",-8.24,"5,621",38.76,"194,159",53.40
2011M09,"495,933",0.50,"17,001,485",9.80,"372,280",-2.59,"12,718,806",6.39,2,0.00,62,14.81,0,-100.00,1,-96.00,11,-8.33,393,2.34,0,-100.00,0,-100.00,"1,881",-15.88,"64,473",-8.12,118,24.21,"4,029",35.52,0,--,16,220.00,0,--,0,-100.00,256,265.71,"8,786",298.10,197,107.37,"6,729",125.35,"1,576",7.43,"54,018",17.32,114,46.15,"3,897",60.77,37,85.00,"1,253",103.74,35,0.00,"1,181",7.95,"109,957",6.50,"3,769,527",16.36,"4,082",-6.03,"139,464",2.65,"8,605",-5.25,"295,001",3.52,"5,726",-39.64,"195,616",-34.08,"8,838",-13.10,"302,982",-5.05,"16,595",12.43,"566,954",22.80,"42,527",-16.20,"1,457,907",-8.45,"120,264",-12.82,"4,108,791",-4.78,111,-15.91,"3,809",-7.86,78,457.14,"2,672",522.84,0,-100.00,0,-100.00,103,930.00,"3,511","1,028.94","28,249",-6.08,"968,416",2.61,"41,186",-4.67,"1,407,123",4.12,5,66.67,156,59.18,0,--,5,66.67,4,-66.67,121,-67.73,14,133.33,469,148.15,444,-9.39,"15,223",-1.05,42,-23.64,"1,431",-17.47,"188,312",0.35,"6,455,677",9.64,"111,769",12.85,"3,818,546",23.26,"14,339",-5.06,"491,571",3.72,"21,557",10.23,"736,499",20.40,264,-8.01,"9,052",0.41,113,37.80,"3,864",50.00,13,-43.48,462,-37.31,6,200.00,207,191.55,"1,024",20.47,"35,108",31.63,234,-39.53,"7,992",-33.93,"14,070",-3.31,"482,357",5.64,"5,667",-14.12,"193,594",-6.21,0,--,0,--,0,--,0,--,"40,663",29.45,"1,393,986",41.44,"16,552",-22.91,"565,505",-15.80,752,23.08,"25,766",34.49,53,-43.62,"1,821",-37.85,1,--,44,"4,300.00",69,-25.00,"2,341",-18.52,"14,746",3.31,"505,527",12.87,"10,391",0.88,"354,999",10.19,2,--,60,566.67,0,-100.00,0,-100.00,20,400.00,685,511.61,0,-100.00,0,-100.00,"19,209",-8.19,"658,523",0.31,"4,711",27.26,"160,947",39.01
2011M10,"559,737",8.79,"18,418,356",11.23,"408,662",4.67,"13,403,092",7.00,2,-60.00,69,-58.18,1,0.00,20,-13.04,18,-18.18,577,-16.74,0,-100.00,0,-100.00,"3,737",122.31,"122,954",127.24,96,23.08,"3,158",26.78,1,--,20,--,0,--,0,--,74,42.31,"2,423",43.54,203,"4,975.00","6,655","5,099.22","1,744",23.86,"57,399",26.66,85,44.07,"2,796",46.62,34,100.00,"1,111",108.05,34,466.67,"1,105",507.14,"101,439",-2.10,"3,337,894",0.09,"4,546",14.14,"149,115",16.71,"11,070",7.84,"364,262",10.25,"8,486",47.43,"278,320",50.73,"14,669",0.69,"482,707",2.95,"20,796",24.19,"682,043",26.96,"49,378",-2.20,"1,624,805",-0.01,"136,215",-2.54,"4,467,528",-0.37,235,69.06,"7,744",72.86,183,"1,563.64","6,006","1,635.84",67,3.08,"2,216",6.39,90,50.00,"2,953",53.96,"33,501",4.34,"1,102,377",6.67,"44,680",-9.44,"1,465,383",-7.43,3,200.00,104,316.00,1,--,22,175.00,9,12.50,288,13.83,17,6.25,550,5.97,432,-17.40,"14,230",-15.52,39,50.00,"1,266",50.71,"217,727",9.89,"7,164,427",12.35,"105,321",4.90,"3,454,276",7.24,"19,461",21.90,"640,368",24.62,"30,546",51.99,"1,001,823",55.38,447,8.76,"14,702",11.22,281,167.62,"9,218",173.45,18,28.57,582,28.19,4,-20.00,145,-4.61,"1,199",11.12,"39,460",13.61,548,87.03,"17,978",91.21,"20,448",29.03,"672,846",31.92,"6,153",1.40,"201,810",3.67,0,--,0,--,0,--,0,--,"45,102",47.46,"1,484,102",50.76,"20,686",4.50,"678,456",6.83,881,33.69,"28,994",36.67,62,-12.68,"2,036",-10.31,4,--,118,"2,850.00",166,1.22,"5,452",3.43,"14,758",-1.83,"485,607",0.37,"10,028",-4.43,"328,885",-2.31,3,50.00,86,38.71,0,-100.00,0,-100.00,11,83.33,359,73.43,0,-100.00,0,-100.00,"23,257",6.77,"765,274",9.16,"5,908",41.68,"193,757",44.85
2011M11,"516,043",3.50,"17,167,068",4.36,"358,962",-13.42,"11,901,942",-12.70,2,-60.00,67,-62.78,5,150.00,157,166.10,22,-42.11,739,-40.97,0,-100.00,0,-100.00,"2,868",-0.03,"95,400",0.78,115,11.65,"3,805",12.77,0,--,0,--,0,-100.00,0,-100.00,93,-12.26,"3,080",-12.03,58,"1,350.00","1,916","1,340.60","1,500",26.26,"49,918",27.35,66,-33.33,"2,177",-32.93,33,22.22,"1,097",22.71,51,"5,000.00","1,681","4,323.68","92,586",-1.55,"3,080,043",-0.74,"4,204",-6.16,"139,393",-5.39,"8,467",-16.18,"281,680",-15.47,"3,685",-57.97,"122,169",-57.63,"12,337",-13.34,"410,416",-12.62,"17,398",-10.75,"576,870",-10.01,"45,054",-5.00,"1,498,805",-4.21,"118,913",-15.16,"3,942,745",-14.46,167,53.21,"5,542",54.55,94,46.88,"3,118",48.05,1,0.00,35,-22.22,88,340.00,"2,908",336.64,"28,581",-1.83,"950,802",-1.02,"43,033",-6.18,"1,426,825",-5.40,10,900.00,348,"1,060.00",0,--,0,--,4,100.00,137,80.26,20,-13.04,680,-10.64,555,23.61,"18,452",24.63,41,20.59,"1,374",21.38,"195,771",-4.04,"6,512,660",-3.24,"100,305",-8.76,"3,325,779",-8.01,"15,552",-2.00,"517,375",-1.18,"19,959",-9.95,"661,771",-9.21,311,-6.33,"10,336",-5.77,140,-23.50,"4,643",-22.76,14,-22.22,450,-26.11,5,150.00,169,164.06,928,2.43,"30,867",3.31,332,31.23,"10,998",32.33,"18,463",35.29,"614,213",36.42,"5,767",-22.09,"191,223",-21.44,0,--,0,--,0,--,0,--,"56,603",91.65,"1,883,007",93.25,"19,343",-4.26,"641,347",-3.46,745,-2.23,"24,773",-1.46,70,-33.33,"2,308",-33.08,1,0.00,30,-21.05,75,-79.05,"2,476",-78.94,"11,330",-17.25,"376,916",-16.56,"8,545",-22.36,"283,334",-21.71,3,--,107,723.08,0,-100.00,0,-100.00,19,11.76,622,9.51,0,-100.00,0,-100.00,"24,011",19.52,"798,762",20.52,"4,680",18.18,"155,183",19.17
2011M12,"501,712",1.93,"16,574,557",1.52,"345,222",-10.40,"11,367,220",-10.75,5,150.00,155,86.75,0,-100.00,3,-94.34,11,-68.57,366,-68.12,0,-100.00,0,-100.00,"2,895",26.03,"95,645",25.54,84,-84.59,"2,750",-84.72,0,--,0,--,0,--,0,-100.00,98,71.93,"3,245",72.79,80,6.67,"2,629",6.35,"1,574",25.02,"51,996",24.49,117,105.26,"3,862",106.75,75,240.91,"2,472",239.09,28,115.38,933,117.99,"99,035",-0.45,"3,271,724",-0.84,"4,281",1.57,"140,953",1.16,"9,612",-23.56,"317,553",-23.86,"7,320",18.43,"241,035",17.96,"10,535",-3.42,"348,046",-3.80,"19,904",12.54,"655,382",12.10,"42,859",0.97,"1,415,898",0.57,"118,179",-11.18,"3,891,309",-11.53,169,18.18,"5,588",17.59,102,161.54,"3,348",157.54,74,27.59,"2,430",25.52,47,-48.35,"1,555",-48.03,"28,088",4.68,"927,918",4.27,"34,154",-21.86,"1,124,596",-22.17,4,-20.00,135,-15.63,1,--,19,216.67,10,25.00,337,19.93,4,-50.00,130,-48.41,437,-8.96,"14,428",-9.35,24,-4.00,801,-1.48,"189,186",-3.64,"6,249,950",-4.02,"97,531",-4.95,"3,211,423",-5.32,"17,868",12.72,"590,288",12.28,"18,757",-2.46,"617,625",-2.85,346,20.56,"11,420",20.00,99,10.00,"3,253",9.53,18,-14.29,603,-15.07,3,0.00,109,2.83,859,0.70,"28,368",0.30,300,56.25,"9,885",55.99,"18,045",5.00,"596,123",4.58,"4,402",-28.77,"144,951",-29.05,0,--,0,--,0,--,0,--,"46,096",46.16,"1,522,814",45.57,"16,351",-12.00,"538,381",-12.35,745,28.67,"24,603",28.04,70,-82.32,"2,299",-82.42,2,100.00,64,60.00,63,-66.13,"2,083",-66.07,"14,315",6.66,"472,920",6.24,"7,461",-32.25,"245,686",-32.52,5,--,164,--,0,--,0,-100.00,11,-8.33,377,-6.45,8,300.00,258,330.00,"18,725",-4.09,"618,599",-4.47,"5,159",25.28,"169,867",24.78
2012M01,"423,693",-18.20,"14,066,934",-20.54,"332,942",-15.28,"11,017,295",-17.69,4,100.00,138,146.43,-,-,7,250.00,26,44.44,876,46.24,-,-,6,-99.99,"2,361",6.64,"78,395",3.60,107,-36.69,"3,556",-38.34,-,-,-,-,-,-,-,-,92,76.92,"3,046",72.29,146,69.77,"4,822",65.36,"1,183",-21.76,"39,281",-24.01,134,41.05,"4,442",37.01,78,609.09,"2,605",566.24,19,26.67,613,23.59,"69,595",-25.88,"2,310,589",-27.99,"4,069",-20.70,"134,653",-22.94,"8,136",-32.45,"270,121",-34.38,"7,586",-10.87,"251,013",-13.41,"12,398",-6.65,"411,612",-9.32,"18,340",20.37,"606,874",16.95,"40,715",-12.37,"1,351,749",-14.87,"101,916",-21.87,"3,372,476",-24.09,108,8.00,"3,599",4.80,97,-55.30,"3,226",-56.41,1,-93.33,23,-95.51,95,630.77,"3,145",624.65,"27,582",-12.42,"915,747",-14.92,"39,229",-15.53,"1,298,111",-17.93,3,-25.00,87,-37.86,-,-,7,-36.36,3,0.00,116,30.34,14,16.67,460,15.00,304,-44.83,"10,082",-46.45,40,-13.04,"1,326",-16.13,"158,467",-22.76,"5,261,174",-24.96,"92,748",-15.16,"3,069,094",-17.58,"14,619",-4.14,"485,370",-6.88,"18,576",1.07,"614,704",-1.81,435,31.82,"14,448",27.99,108,-6.09,"3,565",-8.94,23,35.29,769,33.97,6,20.00,205,17.82,930,-32.46,"30,892",-34.36,248,-6.77,"8,209",-9.42,"17,753",-8.33,"589,408",-10.95,"4,719",-18.85,"156,150",-21.16,-,-,-,-,-,-,-,-,"40,237",9.17,"1,335,907",6.06,"20,459",-6.84,"676,994",-9.49,787,9.15,"26,142",6.11,57,-28.75,"1,886",-30.76,-,-,-,-,-,-,-,-,"14,263",-9.55,"473,536",-12.13,"6,857",-39.44,"226,903",-41.16,11,175.00,364,188.89,-,-,-,-,1,-75.00,36,-74.47,-,-,-,-,"13,566",-36.83,"450,410",-38.64,"5,311",23.40,"175,755",19.90
2012M02,"490,152",11.58,"16,553,628",9.70,"335,214",0.34,"11,282,885",-1.35,1,0.00,38,-2.56,-,-,2,-89.47,32,18.52,"1,064",14.41,-,-,-,-,"3,859",161.80,"130,323",157.29,111,48.00,"3,751",46.07,-,-,-,-,-,-,-,-,55,30.95,"1,870",29.86,144,48.45,"4,835",45.59,"1,211",27.47,"40,900",25.33,85,49.12,"2,873",47.86,69,-1.43,"2,317",-2.97,18,5.88,608,4.29,"81,365",12.96,"2,747,899",11.05,"2,982",13.99,"100,353",12.07,"7,958",-18.02,"268,777",-19.40,"9,772",17.54,"328,926",15.56,"11,924",20.32,"402,714",18.29,"17,720",12.17,"596,440",10.29,"42,048",5.26,"1,420,064",3.49,"118,504",-7.74,"3,988,673",-9.29,132,7.32,"4,464",5.41,63,-53.68,"2,106",-54.68,-,-,11,-83.33,108,116.00,"3,639",110.83,"27,724",1.78,"936,319",0.06,"39,385",-1.13,"1,325,653",-2.80,4,--,118,594.12,-,-,8,--,4,33.33,149,69.32,2,-75.00,57,-78.33,366,-13.68,"12,374",-15.07,53,12.77,"1,783",11.51,"192,006",5.54,"6,484,486",3.76,"83,782",15.28,"2,819,979",13.34,"15,166",18.69,"512,175",16.68,"16,776",-1.18,"564,661",-2.84,228,-0.44,"7,692",-2.36,104,-5.45,"3,510",-6.45,6,-73.91,194,-74.97,2,0.00,79,-1.25,"1,169",6.76,"39,483",4.93,679,-43.70,"22,855",-44.67,"21,089",41.26,"712,236",38.88,"4,880",-9.21,"164,239",-10.75,-,-,-,-,-,-,-,-,"46,953",34.53,"1,585,707",32.25,"17,054",12.14,"574,007",10.25,749,50.40,"25,305",47.94,66,-2.94,"2,220",-4.64,1,--,25,--,90,900.00,"3,033",881.55,"15,684",24.96,"529,681",22.85,"7,900",-22.53,"265,908",-23.83,2,--,78,--,-,-,-,-,4,-91.84,134,-92.08,-,-,-,-,"20,334",10.81,"686,711",8.93,"4,608",76.28,"155,105",73.34
