期間,勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%)
1996M06,47.34,4.92,53.11,-26.47,111.41,7.37,39.41,9.20,45.84,3.90,101.95,5.28,76.07,-2.31,86.47,8.58,211.76,-6.28,116.69,-0.36,127.12,2.09,65.66,1.28,70.13,-1.25,37.44,2.91,40.63,5.56,63.78,-2.82,91.48,12.99,93.24,6.63,82.65,5.77,71.05,-2.46,62.95,24.46,107.37,0.49,25.41,-5.40,37.67,16.70,76.45,-4.78,74.20,7.66,74.14,-19.57,92.35,-0.09,93.35,-6.68,73.97,4.73,66.43,19.11,59.33,18.83,138.82,3.71,115.85,47.02,48.07,-0.72,217.37,0.37,143.50,4.65,78.85,6.99,81.80,16.14,81.08,-5.53,27.35,12.64,48.57,8.08,54.55,3.88,117.74,3.64,129.70,2.05,164.31,3.71,153.16,9.95,94.85,16.14,79.77,1.49,83.34,0.57,88.51,1.12,103.31,6.48,90.93,-16.62,74.03,4.92,239.61,19.55,157.10,-3.36,100.86,17.85,100.91,0.52,98.16,40.85,78.40,8.42,83.32,15.90,86.07,3.90,89.36,-4.99,164.63,-11.57
1996M07,44.97,4.87,48.67,-31.52,109.17,12.20,35.57,-4.18,43.36,4.21,99.77,5.01,70.98,2.00,86.06,12.84,190.15,-15.35,121.74,11.42,134.73,14.76,62.50,0.56,59.50,-5.51,34.78,12.74,39.69,5.19,63.87,5.59,80.05,5.97,85.00,4.99,83.43,13.88,66.98,-2.19,54.60,6.47,99.98,-0.63,24.18,-3.32,34.61,12.22,71.55,-0.08,65.74,-0.38,76.44,-4.69,83.42,-5.87,89.77,2.97,72.63,9.19,65.30,13.49,54.61,-0.07,137.40,-2.66,114.96,44.88,45.88,-6.00,217.24,1.76,142.82,-2.10,72.22,-5.22,75.71,-7.08,77.38,-11.17,28.68,18.12,45.71,-4.17,46.96,-16.28,114.10,-0.16,160.36,5.92,163.81,-8.01,128.18,-8.70,97.91,-3.99,92.39,-0.48,78.93,-8.24,83.10,-9.02,102.08,6.23,97.57,-5.93,74.24,2.84,251.34,6.87,160.38,-7.91,102.61,3.25,105.13,2.70,85.98,7.57,82.93,12.48,79.47,-0.41,84.40,-7.97,80.20,-8.48,91.34,5.30
1996M08,45.62,7.85,46.09,-34.56,90.10,-13.40,35.78,2.35,44.18,7.44,107.17,7.47,74.14,3.97,84.80,14.64,219.82,8.88,128.97,14.21,127.13,9.34,66.34,9.17,61.23,1.78,37.31,21.29,39.45,3.68,65.99,11.77,78.92,1.44,83.04,4.06,83.65,10.59,66.35,-0.48,56.99,13.84,105.68,7.14,24.02,-3.38,33.71,6.78,70.50,2.14,70.07,7.93,68.47,-7.02,86.03,5.90,90.13,2.90,75.91,14.00,63.40,16.89,56.69,7.80,134.46,-4.16,119.36,53.77,55.59,25.77,211.11,-4.30,139.07,-3.95,67.06,-2.63,76.19,2.42,78.24,-10.65,24.71,-6.97,43.09,-4.86,50.00,-8.42,111.83,-13.25,136.67,-3.23,181.14,-13.83,131.89,-6.53,80.96,-5.67,76.33,7.01,80.97,-8.74,84.52,-4.00,101.11,0.43,97.30,-11.98,70.91,-4.50,233.83,8.27,156.29,-2.90,100.96,0.82,97.22,-6.36,117.64,26.45,80.77,-0.71,78.22,0.99,77.31,-12.22,84.33,-3.55,89.32,-33.25
1996M09,48.36,8.02,50.92,-32.37,102.21,-7.71,39.08,4.41,46.87,7.33,110.96,6.60,79.67,15.87,89.46,14.25,226.07,5.96,127.21,4.54,139.26,7.06,66.74,12.57,67.67,1.27,34.90,-3.43,42.68,15.07,70.06,13.81,85.01,-0.23,85.13,4.89,90.45,17.27,73.06,6.70,57.29,6.94,108.39,0.18,26.44,-1.49,38.81,11.97,72.33,3.61,70.30,4.23,73.91,-7.95,90.31,4.73,99.70,14.43,74.22,3.43,65.54,15.82,64.18,11.62,141.52,-0.83,122.35,54.99,53.50,18.57,223.43,-0.57,146.16,0.03,78.69,-1.37,76.58,-9.92,81.90,-10.34,26.77,-2.65,46.53,-0.11,48.85,-5.55,119.99,-6.98,142.22,5.06,177.37,-24.80,139.00,-6.18,96.31,0.78,77.67,1.23,87.70,-2.11,85.96,-6.16,111.76,7.43,103.99,-3.22,76.33,6.37,235.40,12.73,161.70,2.55,107.42,4.76,109.30,1.26,100.78,14.67,85.60,6.36,79.52,-5.06,88.55,2.30,92.86,-16.73,88.51,-0.64
1996M10,48.93,8.04,54.45,-34.56,124.65,-2.84,39.52,-0.45,47.79,8.00,106.94,0.58,76.79,1.98,89.92,9.43,208.99,-0.20,133.22,3.65,143.46,4.99,68.20,20.09,66.70,-4.22,39.39,41.08,44.31,14.44,73.60,17.33,80.05,-3.62,84.34,-1.33,96.79,15.21,75.25,0.97,56.66,2.44,109.10,1.80,26.94,1.43,42.17,16.75,75.17,6.49,69.78,2.69,75.02,3.15,91.40,-0.88,98.80,8.98,79.15,6.03,62.25,6.41,64.33,4.57,133.61,-6.44,112.36,48.21,45.96,2.20,209.72,-2.22,136.95,-6.29,74.77,0.58,79.08,0.55,79.52,-9.67,28.77,0.91,44.14,-3.65,46.81,-8.43,112.20,-11.07,138.33,1.25,156.93,-30.15,127.33,-10.50,79.43,-9.65,79.17,2.88,86.09,-3.27,77.13,-11.05,97.86,3.02,101.19,-3.21,73.42,-0.74,220.92,-4.59,135.01,-11.43,100.67,-2.91,105.31,-1.80,102.65,2.51,81.90,3.99,74.83,-7.74,79.67,-4.60,94.58,-11.02,118.32,33.39
1996M11,48.00,10.60,53.83,-31.35,126.14,3.61,38.76,2.35,47.20,10.20,107.01,1.75,73.11,1.13,88.22,11.08,189.23,-3.92,127.92,7.47,136.47,12.50,64.89,5.36,64.55,-1.56,35.77,33.82,42.86,9.34,74.02,22.19,83.44,0.55,83.45,-3.07,97.59,15.75,73.05,4.05,57.18,8.19,108.49,10.01,26.90,8.16,40.57,12.95,75.27,7.01,79.93,20.36,75.45,6.54,87.98,-3.39,97.41,17.53,78.83,5.98,55.68,21.92,57.15,5.27,132.44,-5.72,109.26,47.13,43.47,5.41,207.69,-4.31,133.09,-5.35,71.24,1.87,79.55,6.18,79.16,-7.00,29.43,5.26,42.48,-6.47,48.88,-9.35,114.70,-4.18,137.09,0.32,167.21,-18.01,126.15,-4.55,76.91,-10.62,76.12,3.58,83.45,-0.07,74.33,-9.53,96.57,1.17,97.06,-6.65,71.47,-5.96,207.55,-4.47,136.98,-3.99,97.54,-0.96,89.57,-12.33,92.09,-1.40,82.70,10.24,74.25,-10.82,77.24,-0.49,158.20,-13.51,95.75,-8.18
1996M12,49.54,10.02,54.59,-33.97,129.79,-4.63,38.21,2.17,48.91,9.98,112.63,-1.83,72.95,2.57,88.56,8.48,201.32,-10.24,128.63,2.28,136.07,11.91,69.38,16.06,68.36,-4.84,35.49,17.79,44.38,7.35,71.18,15.38,87.46,-0.18,88.06,-3.04,101.35,11.42,78.63,6.43,61.50,12.21,111.36,7.11,27.43,13.82,42.30,10.18,77.64,8.63,90.02,34.04,80.55,12.36,88.85,1.44,95.74,12.40,75.58,-0.13,53.46,13.58,59.68,5.27,136.63,-7.50,119.29,60.29,53.48,26.07,212.72,-3.61,136.41,-7.41,69.34,2.39,95.58,-17.14,82.15,-4.83,28.68,11.47,47.55,4.48,49.11,-11.67,115.15,-11.84,133.28,3.95,200.96,-10.10,139.13,-6.61,91.42,-5.23,87.53,-5.75,82.56,-1.68,72.90,-8.83,92.94,-3.80,90.45,-13.99,72.51,-7.00,212.06,-9.51,130.07,-6.44,101.76,-1.79,88.33,-23.07,103.56,-10.30,87.63,0.50,76.04,-11.64,88.69,6.86,184.62,-13.03,97.31,2.72
1997M01,47.45,7.28,56.75,4.11,134.58,-0.65,39.75,6.94,46.64,7.12,118.84,2.49,78.75,4.37,88.86,10.37,186.12,1.03,127.74,-4.79,138.93,9.97,67.47,6.03,67.32,16.05,35.97,17.74,44.05,5.21,72.80,17.25,91.38,6.45,84.77,-0.54,93.60,7.17,79.60,7.74,62.19,20.76,109.09,2.00,22.58,-6.38,37.73,12.09,78.39,9.03,71.16,14.77,78.96,-1.56,84.03,4.09,99.89,20.06,73.65,7.02,53.52,8.80,58.10,7.87,236.84,31.62,177.72,5.55,87.94,4.68,290.10,14.78,233.70,33.72,94.54,31.18,256.00,159.53,108.37,8.28,42.99,35.87,64.02,43.09,79.79,28.24,192.37,35.55,309.49,45.33,571.34,67.79,268.68,17.38,179.10,33.58,140.61,44.16,119.87,34.32,142.75,67.88,155.49,43.28,133.59,7.61,106.13,30.80,465.29,47.17,235.21,18.21,152.46,40.93,165.74,11.26,155.70,54.27,147.82,27.14,102.17,12.39,150.43,51.16,429.19,6.34,161.27,64.53
1997M02,50.18,6.38,62.71,-3.60,130.57,-6.25,48.73,6.07,49.13,6.20,121.80,-2.26,74.18,2.69,92.01,11.88,189.05,-14.82,147.38,10.55,154.12,27.50,65.77,13.99,71.40,1.39,38.67,13.30,47.06,7.59,69.94,12.66,100.21,1.96,79.35,-1.84,97.76,9.58,77.12,1.30,67.84,16.56,104.97,-3.38,24.03,-3.38,40.33,12.12,77.42,6.04,74.38,12.68,78.83,0.41,78.61,-7.99,102.36,7.28,74.52,5.39,57.98,12.74,68.08,12.92,241.21,-23.70,170.35,-1.83,47.89,14.08,363.01,-14.33,248.22,-23.91,120.98,-3.00,118.93,-62.41,151.02,-4.60,54.10,5.87,80.18,-13.44,77.22,-35.66,190.30,-40.68,212.17,-38.75,190.64,-48.89,215.57,-42.42,160.99,-48.31,114.67,-21.63,174.01,-20.22,134.65,-38.54,179.82,-19.96,143.15,-30.01,134.74,-14.31,444.69,-17.96,253.28,-24.36,186.93,-27.30,198.52,-24.66,303.43,22.00,165.87,-1.48,167.04,-17.43,163.38,-22.36,136.34,-8.45,122.41,-22.56
1997M03,50.36,8.56,60.23,0.30,136.31,-5.02,42.16,10.05,49.56,8.78,112.60,-2.34,78.82,4.94,96.01,12.46,200.53,3.12,151.68,7.80,134.66,12.69,68.88,2.07,64.57,-2.68,38.11,27.37,45.61,19.90,73.82,22.62,95.36,3.36,87.61,2.78,99.30,7.03,78.94,16.40,67.58,16.12,113.21,8.21,25.53,-4.42,42.34,17.22,84.50,8.10,75.25,8.04,78.64,-1.97,87.46,-5.39,99.82,9.89,80.09,6.21,56.61,4.39,59.68,7.53,129.16,-7.68,97.92,-2.90,41.99,11.65,188.18,-14.88,131.31,-7.85,68.12,-3.29,78.79,-2.39,76.87,-9.36,29.84,-2.64,39.41,-2.91,50.14,-14.41,111.62,-8.10,136.17,-2.42,164.47,-15.18,123.75,-21.36,76.66,-15.58,68.35,-5.19,82.79,-10.76,73.46,-5.65,90.23,-12.84,84.18,-13.86,69.89,-7.30,227.09,-1.08,133.22,-16.23,88.22,-5.39,98.20,-4.29,91.57,10.83,93.87,21.64,74.68,-11.12,81.10,-5.29,105.29,-5.11,92.30,-36.76
1997M04,49.14,5.81,60.38,1.46,125.84,-5.23,43.59,18.45,48.21,5.52,97.97,-9.02,78.34,10.81,95.18,8.44,187.16,-1.47,131.84,-0.83,137.47,17.76,70.46,8.32,65.37,2.35,40.63,12.08,44.23,15.76,76.38,12.42,95.29,3.40,93.56,3.89,93.09,1.98,77.27,11.89,67.48,15.71,110.35,-2.86,23.96,-5.37,40.49,13.61,84.72,5.98,76.77,11.52,81.38,2.20,89.57,-11.13,94.32,-6.03,79.45,3.14,57.59,10.33,58.20,7.20,135.05,-3.69,100.66,-3.72,47.56,19.26,183.44,-23.21,137.70,-3.46,80.45,13.28,76.43,-7.25,78.49,-2.81,31.01,4.20,44.83,2.73,48.94,-16.08,113.81,-4.88,136.26,-4.55,217.51,0.29,126.56,-13.01,78.43,-7.98,68.89,-2.31,76.99,-9.10,80.67,1.82,94.07,-9.50,86.09,-13.38,73.19,3.42,251.57,-0.69,145.01,-8.21,90.15,-4.48,96.77,-8.26,91.68,5.38,82.78,16.76,79.86,7.56,82.61,2.52,105.54,-5.30,146.21,41.13
1997M05,48.25,5.90,62.72,18.32,120.47,-2.43,44.64,19.29,47.12,5.39,91.26,-10.49,79.30,8.72,93.27,7.86,198.07,1.78,126.50,4.22,138.40,4.71,71.11,11.35,63.73,6.77,38.71,22.50,43.12,8.61,76.47,15.20,96.40,12.30,83.10,-12.87,92.46,7.79,73.74,7.67,66.35,9.81,110.17,4.18,24.17,-0.29,38.10,3.20,86.90,8.30,73.65,7.28,82.46,2.69,93.04,0.91,91.21,-3.17,80.02,10.62,61.46,16.51,54.68,7.17,133.43,-0.70,93.45,-13.25,45.09,11.06,181.03,-14.34,136.82,-0.20,80.18,12.79,73.26,-5.07,77.03,-0.50,27.60,-0.97,47.16,5.91,47.64,-2.60,109.49,-6.03,136.97,-2.98,154.55,-11.96,139.72,1.74,81.71,-0.70,65.05,-5.20,85.07,11.58,78.81,-1.95,105.09,-0.76,84.41,-5.26,70.61,-1.51,244.78,4.12,153.64,8.02,86.39,-0.70,99.21,-3.91,85.84,4.75,80.29,1.35,78.20,4.50,76.05,-6.52,93.73,-7.93,100.64,1.47
1997M06,48.69,2.85,58.20,9.58,123.49,10.84,42.90,8.86,47.40,3.40,98.33,-3.55,75.15,-1.21,93.79,8.47,193.00,-8.86,109.87,-5.84,128.22,0.87,71.38,8.71,68.71,-2.02,39.81,6.33,42.73,5.17,71.66,12.35,91.05,-0.47,80.20,-13.99,92.08,11.41,74.39,4.70,69.36,10.18,108.38,0.94,25.08,-1.30,39.73,5.47,82.28,7.63,74.15,-0.07,76.23,2.82,90.22,-2.31,90.44,-3.12,77.00,4.10,64.28,-3.24,59.22,-0.19,139.15,0.24,107.25,-7.42,45.81,-4.70,201.94,-7.10,143.04,-0.32,89.28,13.23,86.25,5.44,80.39,-0.85,30.12,10.13,51.73,6.51,53.86,-1.26,111.58,-5.23,128.67,-0.79,163.91,-0.24,139.50,-8.92,86.24,-9.08,74.91,-6.09,91.17,9.40,85.22,-3.72,99.46,-3.73,83.85,-7.79,75.42,1.88,254.78,6.33,153.31,-2.41,94.33,-6.47,102.00,1.08,103.71,5.65,83.39,6.36,83.85,0.64,84.14,-2.24,95.61,6.99,145.39,-11.69
1997M07,46.61,3.65,52.02,6.88,113.63,4.09,38.69,8.77,45.13,4.08,88.62,-11.18,77.19,8.75,90.59,5.26,207.43,9.09,105.36,-13.45,130.27,-3.31,69.66,11.46,59.78,0.47,39.00,12.13,41.87,5.49,72.17,13.00,88.33,10.34,82.93,-2.44,86.98,4.26,70.95,5.93,64.17,17.53,100.86,0.88,24.47,1.20,37.26,7.66,76.13,6.40,67.82,3.16,70.44,-7.85,82.45,-1.16,87.94,-2.04,72.50,-0.18,63.88,-2.17,57.57,5.42,137.30,-0.07,111.34,-3.15,46.25,0.81,207.76,-4.36,142.24,-0.41,88.51,22.56,73.75,-2.59,78.89,1.95,27.93,-2.62,52.01,13.78,48.22,2.68,103.70,-9.11,150.77,-5.98,155.04,-5.35,143.32,11.81,86.62,-11.53,81.74,-11.53,85.30,8.07,81.59,-1.82,95.67,-6.28,85.24,-12.64,76.18,2.61,256.44,2.03,157.03,-2.09,99.51,-3.02,105.45,0.30,92.91,8.06,82.78,-0.18,78.93,-0.68,85.49,1.29,82.03,2.28,90.53,-0.89
1997M08,48.20,5.66,52.84,14.65,110.87,23.05,40.55,13.33,46.56,5.39,101.40,-5.38,81.84,10.39,88.53,4.40,229.24,4.29,103.14,-20.03,131.89,3.74,69.01,4.02,59.83,-2.29,45.17,21.07,43.50,10.27,71.16,7.83,83.66,6.01,80.32,-3.28,85.99,2.80,69.95,5.43,66.60,16.86,102.73,-2.79,25.81,7.45,38.14,13.14,75.20,6.67,71.01,1.34,66.06,-3.52,91.25,6.07,89.71,-0.47,74.63,-1.69,73.99,16.70,61.32,8.17,135.35,0.66,113.84,-4.62,49.38,-11.17,203.78,-3.47,140.30,0.88,72.28,7.78,74.24,-2.56,81.94,4.73,24.88,0.69,53.81,24.88,49.88,-0.24,108.99,-2.54,141.68,3.67,155.15,-14.35,139.24,5.57,83.74,3.43,73.53,-3.67,92.59,14.35,83.80,-0.85,102.39,1.27,86.43,-11.17,78.70,10.99,229.39,-1.90,153.78,-1.61,102.41,1.44,102.72,5.66,118.11,0.40,87.28,8.06,80.85,3.36,84.74,9.61,81.24,-3.66,89.42,0.11
1997M09,49.47,2.30,55.53,9.05,127.56,24.80,41.26,5.58,48.18,2.79,101.43,-8.59,79.10,-0.72,91.41,2.18,204.41,-9.58,100.83,-20.74,141.41,1.54,70.66,5.87,66.85,-1.21,42.44,21.60,44.11,3.35,74.19,5.89,91.46,7.59,78.50,-7.79,84.67,-6.39,75.79,3.74,69.89,21.99,99.88,-7.85,27.17,2.76,41.09,5.87,79.01,9.24,71.38,1.54,77.48,4.83,91.33,1.13,89.91,-9.82,72.08,-2.88,66.33,1.21,64.60,0.65,139.78,-1.23,116.15,-5.07,43.82,-18.09,221.25,-0.98,143.82,-1.60,85.36,8.48,78.93,3.07,83.66,2.15,29.30,9.45,57.03,22.57,48.15,-1.43,113.53,-5.38,146.03,2.68,158.05,-10.89,150.65,8.38,89.06,-7.53,74.60,-3.95,100.75,14.88,90.40,5.17,99.49,-10.98,84.33,-18.91,84.46,10.65,226.12,-3.94,153.22,-5.24,103.57,-3.58,106.98,-2.12,111.69,10.83,83.36,-2.62,88.72,11.57,91.49,3.32,91.70,-1.25,89.09,0.66
1997M10,52.20,6.68,59.75,9.73,132.03,5.92,43.46,9.97,51.08,6.88,102.23,-4.40,84.44,9.96,94.06,4.60,206.01,-1.43,112.78,-15.34,141.64,-1.27,73.16,7.27,66.79,0.13,42.18,7.08,44.45,0.32,76.50,3.94,90.44,12.98,86.18,2.18,93.36,-3.54,82.98,10.27,77.60,36.96,108.37,-0.67,27.30,1.34,46.28,9.75,83.28,10.79,76.67,9.87,82.71,10.25,90.92,-0.53,101.09,2.32,84.37,6.60,67.06,7.73,65.35,1.59,131.06,-1.91,105.19,-6.38,43.09,-6.24,201.30,-4.01,134.19,-2.02,80.77,8.02,75.39,-4.67,83.14,4.55,29.91,3.96,53.82,21.93,49.23,5.17,111.83,-0.33,148.28,7.19,158.30,0.87,129.63,1.81,76.61,-3.55,72.98,-7.82,93.14,8.19,81.84,6.11,93.11,-4.85,76.99,-23.92,77.74,5.88,230.21,4.21,128.96,-4.48,95.53,-5.11,98.65,-6.32,92.97,-9.43,81.90,-,79.10,5.71,77.81,-2.33,90.37,-4.45,120.00,1.42
1997M11,51.61,7.52,56.87,5.65,139.02,10.21,41.35,6.68,50.74,7.50,105.13,-1.76,84.70,15.85,91.27,3.46,185.63,-1.90,110.17,-13.88,147.83,8.32,71.48,10.16,66.17,2.51,42.08,17.64,44.33,3.43,78.00,5.38,93.44,11.98,84.64,1.43,97.27,-0.33,82.41,12.81,76.69,34.12,106.05,-2.25,28.26,5.06,45.83,12.97,80.32,6.71,74.38,-6.94,89.54,18.67,90.63,3.01,100.02,2.68,79.22,0.49,62.44,12.14,66.66,16.64,134.93,1.88,111.24,1.81,42.18,-2.97,213.67,2.88,137.52,3.33,78.52,10.22,82.69,3.95,86.91,9.79,32.43,10.19,53.09,24.98,47.49,-2.84,116.26,1.36,154.64,12.80,177.28,6.02,125.99,-0.13,81.74,6.28,74.41,-2.25,96.58,15.73,79.33,6.73,94.57,-2.07,80.32,-17.25,81.35,13.82,223.79,7.82,135.45,-1.12,100.95,3.50,104.53,16.70,89.86,-2.42,88.93,7.53,79.10,6.53,84.62,9.55,99.32,-37.22,102.14,6.67
1997M12,51.50,3.96,59.84,9.62,138.45,6.67,41.84,9.50,50.80,3.86,105.79,-6.07,83.69,14.72,91.44,3.25,211.96,5.29,114.91,-10.67,129.46,-4.86,68.79,-0.85,68.54,0.26,37.67,6.14,44.50,0.27,78.61,10.44,90.40,3.36,87.35,-0.81,97.77,-3.53,83.30,5.94,75.88,23.38,104.64,-6.03,28.21,2.84,45.23,6.93,82.87,6.74,81.53,-9.43,91.57,13.68,85.65,-3.60,105.04,9.71,73.93,-2.18,57.22,7.03,60.47,1.32,140.82,3.07,108.46,-9.08,42.99,-19.61,214.75,0.95,141.74,3.91,78.56,13.30,108.92,13.96,86.54,5.34,30.15,5.13,50.64,6.50,55.87,13.77,132.34,14.93,140.80,5.64,218.74,8.85,153.87,10.59,86.85,-5.00,118.40,35.27,94.74,14.75,75.44,3.48,89.79,-3.39,78.15,-13.60,85.94,18.52,232.96,9.86,130.37,0.23,95.43,-6.22,99.77,12.95,94.03,-9.20,102.62,17.11,75.39,-0.85,98.07,10.58,154.73,-16.19,87.79,-9.78
1998M01,53.43,12.60,66.30,16.83,160.29,19.10,52.76,32.73,52.18,11.88,128.46,8.09,88.26,12.08,96.07,8.11,228.19,22.60,117.20,-8.25,153.17,10.25,74.95,11.09,78.70,16.90,44.67,24.19,51.31,16.48,73.30,0.69,109.08,19.37,82.09,-3.16,91.52,-2.22,90.27,13.40,81.32,30.76,106.50,-2.37,26.54,17.54,40.34,6.92,84.28,7.51,69.87,-1.81,86.40,9.42,86.24,2.63,121.97,22.10,77.12,4.71,68.16,27.35,81.09,39.57,354.36,49.62,243.71,37.13,98.98,12.55,405.57,39.80,354.41,51.65,146.37,54.82,305.15,19.20,172.55,59.22,61.10,42.13,126.17,97.08,127.95,60.36,260.63,35.48,371.73,20.11,436.73,-23.56,384.83,43.23,297.58,66.15,147.77,5.09,218.01,81.87,231.23,61.98,207.34,33.35,165.44,23.84,195.83,84.52,617.82,32.78,424.52,80.49,268.41,76.05,311.36,87.86,348.33,123.72,237.31,60.54,162.88,59.42,233.73,55.37,524.87,22.29,163.73,1.53
1998M02,49.19,-1.97,58.90,-6.08,136.68,4.68,48.53,-0.41,48.34,-1.61,109.03,-10.48,81.07,9.29,91.24,-0.84,183.60,-2.88,110.65,-24.92,135.31,-12.20,72.84,10.75,68.61,-3.91,42.40,9.65,43.31,-7.97,73.50,5.09,93.47,-6.73,80.11,0.96,90.54,-7.39,71.84,-6.85,70.24,3.54,96.45,-8.12,25.80,7.37,40.75,1.04,85.48,10.41,66.11,-11.12,82.89,5.15,84.97,8.09,106.07,3.62,74.40,-0.16,57.37,-1.05,65.86,-3.26,143.29,-40.60,117.64,-30.94,43.62,-8.92,200.82,-44.68,145.78,-41.27,83.21,-31.22,90.36,-24.02,89.50,-40.74,33.82,-37.49,57.82,-27.89,53.94,-30.15,112.38,-40.95,140.37,-33.84,174.06,-8.70,132.77,-38.41,87.42,-45.70,80.51,-29.79,97.53,-43.95,86.93,-35.44,110.94,-38.30,95.01,-33.63,89.01,-33.94,233.95,-47.39,148.02,-41.56,94.62,-49.38,120.47,-39.32,95.23,-68.62,93.61,-43.56,78.79,-52.83,92.43,-43.43,115.15,-15.54,117.80,-3.77
