期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
2001M01,"706,624",0.29,"2,525",0.56,"1,311",-0.08,"59,215",-1.55,950,6.03,"23,576",7.53,"476,511",0.02,"33,414",-5.98,"38,216",7.28,"70,906",0.94,194,-8.49,"112,101",4.96,"1,949",10.25,716,3.20,"10,459",5.45,392,-23.50,"9,932",10.78,"64,109",4.14,"9,465",-2.01,"9,156",11.23,"5,923",7.88,34,-6.29,"3,050",-17.23,14,-53.33,8,-33.33,31,-18.42,2,-80.00,251,-21.81,"2,045",-23.06,7,40.00,293,3.17,399,22.02,-,--,540,-12.95,8,-16.76,7,256.52,13,-35.95,0,-69.21,83,-10.94,302,-22.14,4,377.67,50,-3.03,72,34.91,-,--,"2,224",-16.61,9,-67.86,4,-69.23,72,-20.88,2,0.00,186,12.05,"1,676",-16.24,16,-33.33,119,4.39,140,-38.60,-,--,414,8.03,2,-80.30,1,-87.64,66,618.95,1,40.00,54,-4.32,246,-3.36,0,-55.09,21,-11.26,22,9.78,-,--
2001M02,"708,064",0.38,"2,516",0.08,"1,310",-0.23,"59,192",-1.50,955,6.35,"23,756",7.68,"477,438",0.12,"33,394",-5.99,"38,404",7.37,"71,099",1.07,194,-8.49,"112,670",5.07,"1,935",8.44,715,2.70,"10,509",5.70,394,-23.27,"10,025",11.80,"64,431",4.24,"9,488",-1.86,"9,212",10.71,"5,960",7.80,34,-6.29,"3,520",40.97,6,-66.67,11,450.00,38,52.00,5,150.00,305,32.61,"2,467",38.52,7,75.00,317,55.39,364,57.58,-,--,641,25.44,1,-92.99,7,124.06,18,350.57,1,121.67,112,81.44,370,30.90,30,263.78,59,-38.25,44,-4.99,-,--,"2,080",22.14,15,0.00,12,"1,100.00",61,-26.51,-,--,125,31.58,"1,540",19.10,27,8.00,129,118.64,171,29.55,-,--,294,15.57,16,517.11,7,"7,160.00",10,-42.22,-,--,45,-46.82,164,47.84,7,50.79,19,67.29,25,14.07,-,--
2001M03,"710,419",1.14,"2,512",0.44,"1,312",1.08,"59,189",-0.85,959,5.85,"24,010",8.29,"478,961",0.81,"33,364",-4.09,"38,730",8.26,"71,382",1.77,194,-5.37,"113,425",5.56,"1,933",7.83,716,2.88,"10,600",7.18,394,-23.39,"10,174",12.59,"64,854",4.87,"9,486",-1.57,"9,258",9.09,"6,009",8.25,34,-5.99,"4,704",12.64,10,-41.18,6,-40.00,61,69.44,7,-41.67,397,-7.24,"3,269",11.38,6,-25.00,513,37.90,435,21.51,-,--,844,10.90,1,38.51,1,-74.60,41,211.03,1,-48.97,144,2.34,497,6.73,1,-37.95,94,24.09,63,11.33,-,--,"2,349",-67.26,14,-53.33,4,-84.00,64,-85.22,3,-25.00,143,-54.89,"1,746",-62.81,36,-95.15,187,-48.77,152,-73.00,-,--,362,-60.75,4,-74.57,0,-90.60,7,-92.55,1,-7.22,35,-66.88,214,-60.24,3,-91.98,67,1.89,30,-38.83,-,--
2001M04,"712,767",1.16,"2,529",1.12,"1,316",1.15,"59,206",-0.77,962,4.57,"24,243",8.04,"480,539",0.82,"33,336",-4.19,"39,060",8.30,"71,576",1.85,194,-4.90,"114,197",5.57,"1,956",8.71,718,1.36,"10,635",7.65,395,-23.70,"10,318",12.39,"65,277",4.92,"9,489",-1.72,"9,332",8.75,"6,077",7.93,35,-0.13,"4,537",11.61,29,70.59,5,-28.57,79,154.84,5,-66.67,377,-2.33,"3,207",10.36,5,-66.67,435,12.11,395,31.67,-,--,836,5.20,18,98.76,1,-29.74,25,347.02,1,-70.66,128,-4.31,503,11.01,6,-79.06,81,2.07,73,-10.31,-,--,"2,189",18.77,12,-29.41,1,-75.00,62,-1.59,2,100.00,144,21.01,"1,629",18.56,33,450.00,132,37.50,174,6.75,-,--,296,5.41,1,-50.65,0,-96.43,17,-22.96,0,100.00,32,-6.83,212,16.08,3,-66.08,17,73.74,12,-28.61,-,--
2001M05,"715,276",1.20,"2,543",1.11,"1,319",1.23,"59,224",-0.67,968,4.65,"24,424",7.68,"482,249",0.88,"33,313",-4.26,"39,384",8.25,"71,852",1.93,194,-4.90,"114,856",5.59,"1,956",7.98,729,1.98,"10,682",8.01,395,-23.70,"10,405",12.38,"65,690",4.94,"9,486",-1.74,"9,362",8.34,"6,149",8.10,35,-0.13,"4,965",10.97,34,41.67,5,-37.50,88,137.84,7,16.67,365,-5.19,"3,512",11.07,4,-71.43,477,4.15,473,24.47,-,--,747,4.14,5,-61.98,1,-55.48,23,258.46,1,-18.44,102,-15.53,464,6.82,0,-97.20,76,2.47,74,33.11,-,--,"2,456",6.14,20,100.00,2,-66.67,70,-11.39,1,0.00,184,28.67,"1,802",2.85,27,92.86,153,8.51,197,17.26,-,--,356,-1.71,7,195.19,0,-96.79,13,18.54,0,0.00,54,-31.12,200,-6.95,3,-63.04,58,168.48,21,12.72,-,--
2001M06,"716,395",1.01,"2,553",1.19,"1,319",1.07,"59,211",-0.66,976,4.16,"24,611",7.29,"482,841",0.66,"33,298",-4.29,"39,565",7.82,"72,021",1.78,194,-4.90,"115,360",5.31,"1,958",6.46,728,1.76,"10,708",8.03,397,-23.55,"10,475",12.03,"66,013",4.72,"9,491",-1.87,"9,405",7.55,"6,186",7.56,35,-0.13,"4,562",-3.71,23,4.55,7,-12.50,101,68.33,10,-23.08,363,-9.93,"3,129",-5.10,7,-53.33,456,3.64,466,-2.92,-,--,747,-13.85,5,-72.82,1,1.16,38,188.71,2,-2.84,103,-21.67,440,-12.33,6,-69.91,80,-16.36,70,-12.82,-,--,"3,443",52.01,13,-7.14,7,16.67,114,54.05,2,100.00,176,21.38,"2,537",51.55,22,29.41,275,114.84,297,44.17,-,--,487,36.79,4,842.52,2,-57.40,43,438.78,0,-60.00,57,-25.57,281,44.22,3,31.08,52,71.43,43,18.61,-,--
2001M07,"718,395",2.33,"2,547",0.24,"1,334",2.77,"59,196",-0.66,982,4.14,"24,757",8.81,"484,219",2.04,"33,283",-0.77,"39,859",8.10,"72,218",3.20,194,-4.90,"115,897",5.89,"1,966",4.25,731,2.25,"10,719",6.78,397,6.25,"10,528",11.15,"66,363",5.54,"9,487",0.55,"9,468",6.77,"6,239",7.81,35,-0.13,"4,382",-4.88,10,-56.52,18,80.00,73,78.05,7,-12.50,316,-15.05,"3,136",-0.13,2,-91.30,433,-13.92,387,-20.53,-,--,692,-20.89,2,-80.94,2,-54.23,14,-87.68,1,-32.76,90,-5.47,456,-9.25,1,-72.30,67,-15.10,59,-11.32,-,--,"2,382",3.16,16,6.67,3,-70.00,88,37.50,1,-50.00,170,5.59,"1,758",1.85,17,70.00,139,-0.71,190,4.97,-,--,395,7.52,2,8.23,0,-92.56,44,271.47,1,303.23,63,53.70,231,-7.85,5,-55.80,24,-4.28,25,25.02,-,--
2001M08,"713,404",1.32,"2,554",0.31,"1,332",2.62,"58,773",-1.30,992,5.53,"24,682",7.28,"480,588",1.02,"32,900",-1.92,"40,024",7.54,"71,559",1.84,194,-4.43,"115,736",5.10,"1,976",4.76,733,1.94,"10,609",5.22,399,7.03,"10,639",10.56,"66,257",4.79,"9,395",-0.49,"9,448",5.84,"6,279",7.60,35,0.45,"4,827",13.63,19,-24.00,5,-28.57,109,251.61,14,"1,300.00",370,-5.61,"3,379",17.86,11,-26.67,431,-6.30,489,8.67,-,--,816,7.63,2,-47.68,1,-80.97,26,89.38,3,"1,235.00",143,-13.21,494,14.73,4,-49.39,68,1.93,75,17.25,-,--,"9,818",351.19,12,-40.00,7,0.00,532,660.00,4,0.00,445,224.82,"7,010",325.62,394,"3,183.33",266,129.31,"1,148",604.29,-,--,"1,329",364.69,0,-87.44,2,-19.32,176,"2,096.22",0,-42.38,121,209.54,787,315.14,96,"5,591.22",93,602.61,53,89.68,-,--
2001M09,"718,116",1.68,"5,089",99.18,"2,398",83.75,"51,305",-13.79,"2,111",124.34,"41,346",78.12,"483,740",1.38,"32,080",-4.39,"29,109",-22.31,"70,938",0.51,1,-99.51,"120,782",9.11,"2,575",35.67,"1,229",70.77,"9,410",-6.87,592,58.60,"16,724",72.30,"68,392",7.51,"6,849",-27.55,"8,565",-4.49,"6,446",10.06,0,-99.99,"3,296",-21.24,16,-30.43,1,-90.91,59,63.89,11,120.00,219,-34.04,"2,225",-24.35,4,-73.33,256,-28.49,505,8.84,137,--,509,-25.26,1,-78.30,0,-76.74,11,-24.84,2,142.33,69,-40.82,307,-28.69,8,32.30,44,-21.16,67,32.14,25,--,"2,980",46.08,43,207.14,3,-25.00,82,7.89,-,--,142,10.94,"1,815",17.40,446,"7,333.33",136,23.64,313,105.92,56,--,"10,353","3,124.05",7,111.77,3,492.59,5,-49.77,-,--,52,-11.28,"10,196","5,212.11",14,241.01,22,-1.84,55,77.88,8,--
2001M10,"713,351",0.87,"5,063",97.00,"2,362",80.58,"50,231",-15.38,"2,118",125.08,"41,250",76.47,"481,098",0.70,"31,894",-4.70,"29,091",-22.96,"70,244",-0.61,22,-88.66,"120,718",8.44,"2,574",35.29,"1,234",72.62,"9,340",-8.24,594,59.00,"16,721",70.37,"68,440",6.99,"6,803",-27.94,"8,551",-5.43,"6,462",9.70,0,-98.80,"4,348",-2.16,27,42.11,10,-33.33,66,153.85,6,0.00,309,-16.03,"3,121",-0.57,8,-27.27,325,-23.89,476,9.93,4,--,679,-7.89,15,429.75,7,212.65,13,-49.11,1,10.23,91,-27.39,436,-1.95,11,411.74,51,-39.59,54,9.72,0,--,"9,180",163.64,52,"1,200.00",46,283.33,"1,126",547.13,2,-66.67,440,114.63,"5,756",128.68,215,121.65,347,162.88,"1,196",257.01,-,--,861,116.68,8,"1,452.16",8,-37.93,79,401.92,0,-70.76,120,90.73,474,109.76,61,302.29,60,146.72,52,30.92,-,--
2001M11,"716,385",1.01,"5,076",96.97,"2,360",80.02,"50,080",-15.57,"2,137",125.90,"41,331",75.25,"483,458",0.91,"31,868",-4.76,"29,467",-22.51,"70,608",-0.36,21,-89.18,"121,367",8.32,"2,573",34.49,"1,228",71.92,"9,359",-9.49,599,52.78,"16,778",69.18,"68,857",7.09,"6,835",-27.77,"8,605",-5.44,"6,533",10.66,5,-83.89,"6,438",57.49,20,-13.04,7,16.67,78,200.00,16,220.00,316,-5.39,"4,804",64.18,8,-20.00,567,40.69,622,75.21,-,--,829,19.85,4,-67.46,1,19.78,22,30.62,4,255.90,88,-17.08,545,31.93,18,1.22,74,-7.55,74,67.69,-,--,"3,470",64.69,18,12.50,13,333.33,219,208.45,2,--,282,125.60,"2,448",56.02,27,68.75,207,51.09,254,49.41,-,--,450,40.43,6,41.53,8,154.68,10,99.52,0,--,69,95.01,285,39.52,11,395.87,34,17.38,27,-27.45,-,--
2001M12,"718,318",1.77,"5,105",102.58,"2,353",80.03,"50,015",-15.60,"2,154",126.74,"41,449",76.30,"484,801",1.82,"31,854",-4.69,"29,679",-21.98,"70,908",0.37,6,-96.91,"121,860",9.04,"2,595",33.63,"1,232",73.78,"9,365",-10.48,605,54.19,"16,890",70.84,"69,110",8.12,"6,834",-27.77,"8,648",-5.21,"6,581",12.23,0,-99.95,"5,001",26.96,14,0.00,4,-42.86,75,150.00,16,300.00,296,-3.27,"3,632",32.36,8,300.00,417,9.16,539,19.78,-,--,729,5.93,14,22.03,0,-69.18,13,-55.48,2,919.15,106,-2.94,457,13.44,7,"1,636.84",60,-8.47,70,1.50,-,--,"3,208",-56.31,13,-81.69,11,0.00,145,59.34,4,--,209,-44.85,"2,332",-59.22,24,-38.46,227,-38.15,243,-63.51,1,--,409,-69.82,1,-80.22,1,-80.93,8,-76.48,1,--,52,-73.58,268,-70.98,6,122.58,35,-34.03,39,-72.16,0,--
2002M01,"721,041",2.04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"122,716",9.47,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,457",46.13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,668,23.73,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,818",26.71,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,448,8.23,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M02,"721,756",1.93,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"122,938",9.11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,452",-30.34,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,344,-46.31,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,794",-13.75,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,235,-20.13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M03,"720,749",1.45,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"123,076",8.51,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,608",-2.04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,814,-3.55,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"5,585",137.76,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,888,145.31,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M04,"720,558",1.09,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"123,129",7.82,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,686",3.28,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,789,-5.61,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,774",118.09,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,908,207.24,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M05,"719,068",0.53,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"122,686",6.82,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,305",-13.29,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,647,-13.38,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"5,599",127.97,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,428",301.13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M06,"720,779",0.61,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"123,236",6.83,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,932",-13.81,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,627,-16.04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,234",-35.11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,447,-8.20,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M07,"722,623",0.59,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"123,721",6.75,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,507",2.85,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,679,-1.89,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,674",12.26,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,522,32.11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M08,"724,226",1.52,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"124,136",7.26,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,124",-14.56,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,672,-17.63,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,547",-74.06,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,396,-70.19,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M09,"726,227",1.13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"124,675",3.22,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,396",33.37,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,683,34.06,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,374",-20.34,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,418,-95.96,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M10,"728,927",2.18,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"125,239",3.74,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,643",6.78,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,494",267.18,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,468",-73.12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,429,-50.18,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M11,"729,383",1.81,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"125,571",3.46,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,781",-41.27,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,629,-24.12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,971",-14.38,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,412,-8.53,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2002M12,"722,089",0.52,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"124,922",2.51,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,979",-20.44,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,686,-5.85,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"11,255",250.84,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,608",292.73,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2003M01,"721,916",0.12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"122,049",-0.54,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,592",-19.41,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,608,-8.98,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,203",13.66,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,646,44.20,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2003M02,"719,478",-0.32,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"121,716",-0.99,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,543",3.71,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,431,25.29,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,888",60.98,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,309,31.49,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2003M03,"721,172",0.06,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"122,288",-0.64,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,416",-4.17,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,731,-10.20,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,696",-51.73,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,434,-51.13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2003M04,"718,847",-0.24,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"123,962",0.68,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,766",1.71,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,778,-1.39,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,070",-35.69,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,448,-50.66,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2003M05,"718,515",-0.08,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"123,999",1.07,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,825",12.08,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,677,4.64,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,622",-53.17,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,360,-74.79,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2003M06,"720,543",-0.03,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"124,474",1.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"5,088",29.40,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,717,14.35,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,080",37.87,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,513,14.77,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2003M07,"721,791",-0.12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"124,952",0.99,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,624",2.60,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,745,9.72,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,324",24.31,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,577,10.54,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
